ID,Recommendation Redundancy Score
325,0.034063079777365494
326,0.23510204081632655
327,0.3032282003710575
328,0.01246753246753247
329,0.23529993815708103
330,0.08059369202226346
331,0.06523191094619667
332,0.04653061224489796
333,0.07769944341372914
334,0.0
335,0.07769944341372914
336,0.09904761904761906
337,0.23510204081632655
338,0.25380333951762524
339,0.23510204081632655
340,0.034063079777365494
341,0.034063079777365494
342,0.006233766233766235
343,0.02782931354359926
344,0.006233766233766235
345,0.22263450834879409
346,0.0
347,0.21370439084724802
348,0.0
349,0.0
350,0.0
351,0.0
352,0.09281385281385282
353,0.04029684601113173
354,0.20722325293753868
355,0.11151515151515153
356,0.06812615955473099
357,0.034063079777365494
358,0.02782931354359926
359,0.0868274582560297
360,0.04653061224489796
361,0.1052813852813853
362,0.006233766233766235
363,0.0
364,0.13311069882498455
365,0.0
366,0.04653061224489796
367,0.034063079777365494
368,0.0
369,0.034063079777365494
370,0.32791589363017937
371,0.006233766233766235
372,0.4334446505875078
373,0.0
374,0.06523191094619667
375,0.11465677179962896
376,0.02782931354359926
377,0.17964131106988251
378,0.0
379,0.04029684601113173
380,0.0
381,0.2448732220160792
382,0.0
383,0.0
384,0.0
385,0.09281385281385282
386,0.02782931354359926
387,0.02782931354359926
388,0.006233766233766235
389,0.0
390,0.09281385281385282
391,0.02782931354359926
392,0.018701298701298705
393,0.0
394,0.04029684601113173
395,0.006233766233766235
396,0.06812615955473099
397,0.2753988868274583
398,0.4990723562152134
399,0.006233766233766235
400,0.0
401,0.12687693259121832
402,0.01246753246753247
403,0.04653061224489796
404,0.01246753246753247
405,0.09016697588126162
406,0.006233766233766235
407,0.0868274582560297
408,0.1052813852813853
409,0.02493506493506494
410,0.02782931354359926
411,0.02782931354359926
412,0.006233766233766235
413,0.30342609771181206
414,0.20747062461348179
415,0.02493506493506494
416,0.006233766233766235
417,0.006233766233766235
418,0.0
419,0.02782931354359926
420,0.09281385281385282
421,0.02782931354359926
422,0.06523191094619667
423,0.01246753246753247
424,0.0
425,0.04653061224489796
426,0.0
427,0.034063079777365494
428,0.16786641929499074
429,0.08658008658008659
430,0.006233766233766235
431,0.034063079777365494
432,0.16717377860235005
433,0.06523191094619667
434,0.02782931354359926
435,0.13934446505875078
436,0.0
437,0.02493506493506494
438,0.034063079777365494
439,0.2540012368583797
440,0.006233766233766235
441,0.0
442,0.034063079777365494
443,0.27270253555967844
444,0.0
445,0.16118738404452693
446,0.018701298701298705
447,0.0
448,0.0
449,0.13021645021645023
450,0.22886827458256032
451,0.0
452,0.006233766233766235
453,0.04653061224489796
454,0.11440940012368585
455,0.0
456,0.0
457,0.06812615955473099
458,0.006233766233766235
459,0.04029684601113173
460,0.034063079777365494
461,0.02782931354359926
462,0.0
463,0.018701298701298705
464,0.02782931354359926
465,0.0
466,0.0
467,0.24133580705009278
468,0.06812615955473099
469,0.24756957328385903
470,0.07435992578849723
471,0.08658008658008659
472,0.17340754483611628
473,0.0
474,0.0
475,0.08393320964749537
476,0.04653061224489796
477,0.034063079777365494
478,0.02782931354359926
479,0.01246753246753247
480,0.04653061224489796
481,0.02493506493506494
482,0.12712430426716143
483,0.0
484,0.2566975881261596
485,0.0
486,0.04029684601113173
487,0.018701298701298705
488,0.12687693259121832
489,0.02493506493506494
490,0.08658008658008659
491,0.006233766233766235
492,0.0
493,0.04653061224489796
494,0.02493506493506494
495,0.3281632653061225
496,0.0
497,0.0868274582560297
498,0.006233766233766235
499,0.01246753246753247
500,0.006233766233766235
501,0.0
502,0.04029684601113173
503,0.006233766233766235
504,0.0
505,0.006233766233766235
506,0.006233766233766235
507,0.04029684601113173
508,0.04363636363636364
509,0.23510204081632655
510,0.22018552875695735
511,0.06523191094619667
512,0.11151515151515153
513,0.15470624613481757
514,0.006233766233766235
515,0.18298082869511445
516,0.034063079777365494
517,0.06189239332096476
518,0.10842300556586272
519,0.22263450834879409
520,0.058998144712430436
521,0.20457637600494746
522,0.337291280148423
523,0.20722325293753868
524,0.14847247990105134
525,0.018701298701298705
526,0.13959183673469389
527,0.06812615955473099
528,0.006233766233766235
529,0.0
530,0.006233766233766235
531,0.0
532,0.01246753246753247
533,0.0868274582560297
534,0.034063079777365494
535,0.12064316635745208
536,0.04029684601113173
537,0.13311069882498455
538,0.1856771799628943
539,0.01246753246753247
540,0.0
541,0.018701298701298705
542,0.0
543,0.0
544,0.1609400123685838
545,0.034063079777365494
546,0.0
547,0.0
548,0.04653061224489796
549,0.0
550,0.006233766233766235
551,0.034063079777365494
552,0.24197897340754487
553,0.418082869511441
554,0.0
555,0.034063079777365494
556,0.01246753246753247
557,0.02782931354359926
558,0.04653061224489796
559,0.0714656771799629
560,0.0
561,0.0
562,0.02493506493506494
563,0.0
564,0.0
565,0.006233766233766235
566,0.0
567,0.006233766233766235
568,0.0
569,0.0
570,0.0
571,0.24756957328385903
572,0.13311069882498455
573,0.0
574,0.06189239332096476
575,0.01246753246753247
576,0.02782931354359926
577,0.12064316635745208
578,0.0
579,0.2600371057513915
580,0.0527643784786642
581,0.04653061224489796
582,0.06189239332096476
583,0.01246753246753247
584,0.006233766233766235
585,0.0
586,0.19834260977118123
587,0.0868274582560297
588,0.0
589,0.018701298701298705
590,0.0
591,0.18298082869511445
592,0.0
593,0.2600371057513915
594,0.13934446505875078
595,0.12064316635745208
596,0.23510204081632655
597,0.0
598,0.16717377860235005
599,0.25046382189239336
600,0.14847247990105134
601,0.0
602,0.02782931354359926
603,0.0
604,0.09281385281385282
605,0.1609400123685838
606,0.07769944341372914
607,0.08658008658008659
608,0.17964131106988251
609,0.018701298701298705
610,0.23510204081632655
611,0.1767470624613482
612,0.439678416821274
613,0.0
614,0.006233766233766235
615,0.02782931354359926
616,0.08972170686456402
617,0.0
618,0.09281385281385282
619,0.006233766233766235
620,0.0
621,0.07435992578849723
622,0.006233766233766235
623,0.04029684601113173
624,0.12064316635745208
625,0.24133580705009278
626,0.1424860853432282
627,0.0
628,0.02782931354359926
629,0.09929499072356215
630,0.0
631,0.0
632,0.18253555967841684
633,0.01246753246753247
634,0.0
635,0.01246753246753247
636,0.058998144712430436
637,0.0
638,0.34661719233147803
639,0.0
640,0.018701298701298705
641,0.08059369202226346
642,0.2878664192949908
643,0.0
644,0.0
645,0.08658008658008659
646,0.0
647,0.0
648,0.04363636363636364
649,0.27250463821892396
650,0.08059369202226346
651,0.058998144712430436
652,0.01246753246753247
653,0.006233766233766235
654,0.01246753246753247
655,0.018701298701298705
656,0.01246753246753247
657,0.0
658,0.16717377860235005
659,0.09904761904761906
660,0.10842300556586272
661,0.2629313543599258
662,0.0
663,0.35888682745825606
664,0.06523191094619667
665,0.0
666,0.0
667,0.1763017934446506
668,0.006233766233766235
669,0.006233766233766235
670,0.04029684601113173
671,0.006233766233766235
672,0.0
673,0.02782931354359926
674,0.02782931354359926
675,0.006233766233766235
676,0.0
677,0.0
678,0.09904761904761906
679,0.006233766233766235
680,0.006233766233766235
681,0.11151515151515153
682,0.01246753246753247
683,0.01246753246753247
684,0.06189239332096476
685,0.0
686,0.13046382189239333
687,0.37773654916512067
688,0.04029684601113173
689,0.1052813852813853
690,0.0
691,0.04653061224489796
692,0.17340754483611628
693,0.22886827458256032
694,0.0
695,0.0
696,0.2290661719233148
697,0.06523191094619667
698,0.0
699,0.0
700,0.018701298701298705
701,0.15470624613481757
702,0.0
703,0.006233766233766235
704,0.3094619666048238
705,0.13934446505875078
706,0.6812121212121213
707,0.0
708,0.2662213976499691
709,0.018701298701298705
710,0.04029684601113173
711,0.06189239332096476
712,0.2290661719233148
713,0.0
714,0.1055287569573284
715,0.1052813852813853
716,0.12687693259121832
717,0.018701298701298705
718,0.0
719,0.01246753246753247
720,0.006233766233766235
721,0.0
722,0.006233766233766235
723,0.0868274582560297
724,0.0
725,0.04029684601113173
726,0.0868274582560297
727,0.018701298701298705
728,0.15470624613481757
729,0.05565862708719852
730,0.15181199752628327
731,0.058998144712430436
732,0.04363636363636364
733,0.01246753246753247
734,0.01246753246753247
735,0.22263450834879409
736,0.0
737,0.0
738,0.02782931354359926
739,0.01246753246753247
740,0.2259245516388374
741,0.034063079777365494
742,0.13934446505875078
743,0.034063079777365494
744,0.0
745,0.3806802721088436
746,0.04029684601113173
747,0.0714656771799629
748,0.07435992578849723
749,0.18587507730364874
750,0.03740259740259741
751,0.018701298701298705
752,0.09929499072356215
753,0.034063079777365494
754,0.1767470624613482
755,0.0
756,0.2566975881261596
757,0.0
758,0.08658008658008659
759,0.034063079777365494
760,0.02493506493506494
761,0.04653061224489796
762,0.0
763,0.11440940012368585
764,0.14847247990105134
765,0.06189239332096476
766,0.0
767,0.2753988868274583
768,0.0527643784786642
769,0.0
770,0.12687693259121832
771,0.04029684601113173
772,0.18253555967841684
773,0.006233766233766235
774,0.08059369202226346
775,0.0
776,0.006233766233766235
777,0.0
778,0.0
779,0.02493506493506494
780,0.018701298701298705
781,0.034063079777365494
782,0.02493506493506494
783,0.0
784,0.3806802721088436
785,0.09904761904761906
786,0.09281385281385282
787,0.0
788,0.02493506493506494
789,0.0
790,0.04363636363636364
791,0.0
792,0.0
793,0.20482374768089057
794,0.0
795,0.11440940012368585
796,0.0527643784786642
797,0.47727891156462593
798,0.13311069882498455
799,0.034063079777365494
800,0.0527643784786642
801,0.08658008658008659
802,0.058998144712430436
803,0.0
804,0.01246753246753247
805,0.0
806,0.02782931354359926
807,0.3682127396413111
808,0.0
809,0.006233766233766235
810,0.01246753246753247
811,0.18562770562770564
812,0.0
813,0.2600371057513915
814,0.03740259740259741
815,0.04653061224489796
816,0.0
817,0.19809523809523813
818,0.0527643784786642
819,0.01246753246753247
820,0.006233766233766235
821,0.006233766233766235
822,0.123982683982684
823,0.006233766233766235
824,0.0
825,0.006233766233766235
826,0.04029684601113173
827,0.09640074211502785
828,0.018701298701298705
829,0.13311069882498455
830,0.06189239332096476
831,0.21370439084724802
832,0.04653061224489796
833,0.20432900432900436
834,0.2105627705627706
835,0.006233766233766235
836,0.07435992578849723
837,0.034063079777365494
838,0.20123685837971556
839,0.2290661719233148
840,0.0
841,0.01246753246753247
842,0.0
843,0.02782931354359926
844,0.06812615955473099
845,0.006233766233766235
846,0.01246753246753247
847,0.22263450834879409
848,0.01246753246753247
849,0.034063079777365494
850,0.2662213976499691
851,0.22263450834879409
852,0.0527643784786642
853,0.01246753246753247
854,0.2940507111935684
855,0.058998144712430436
856,0.0
857,0.2849226963512678
858,0.06189239332096476
859,0.031168831168831176
860,0.1424860853432282
861,0.15804576376004947
862,0.23505256648113793
863,0.0
864,0.034063079777365494
865,0.0
866,0.0
867,0.7956709956709958
868,0.0
869,0.0
870,0.1887693259121831
871,0.0
872,0.006233766233766235
873,0.13934446505875078
874,0.08658008658008659
875,0.06189239332096476
876,0.0
877,0.19525046382189243
878,0.09929499072356215
879,0.04029684601113173
880,0.19500309214594932
881,0.0
882,0.058998144712430436
883,0.28163265306122454
884,0.07769944341372914
885,0.0
886,0.02782931354359926
887,0.26646876932591224
888,0.20123685837971556
889,0.3651205936920223
890,0.056103896103896114
891,0.4799257884972171
892,0.006233766233766235
893,0.0
894,0.09306122448979592
895,0.0527643784786642
896,0.37439703153988874
897,0.04363636363636364
898,0.2077179962894249
899,0.06812615955473099
900,0.0
901,0.02782931354359926
902,0.13311069882498455
903,0.0
904,0.04029684601113173
905,0.33105751391465676
906,0.006233766233766235
907,0.1763017934446506
908,0.0
909,0.5536920222634508
910,0.0
911,0.23510204081632655
912,0.0
913,0.006233766233766235
914,0.0
915,0.0
916,0.01246753246753247
917,0.02782931354359926
918,0.01246753246753247
919,0.27868893011750157
920,0.02493506493506494
921,0.0
922,0.01246753246753247
923,0.018701298701298705
924,0.11151515151515153
925,0.12064316635745208
926,0.0
927,0.01246753246753247
928,0.12064316635745208
929,0.04029684601113173
930,0.0
931,0.02782931354359926
932,0.006233766233766235
933,0.006233766233766235
934,0.0527643784786642
935,0.24133580705009278
936,0.02782931354359926
937,0.006233766233766235
938,0.0527643784786642
939,0.0
940,0.0
941,0.07435992578849723
942,0.0
943,0.0
944,0.0
945,0.01246753246753247
946,0.018701298701298705
947,0.0
948,0.30612244897959184
949,0.12687693259121832
950,0.12687693259121832
951,0.006233766233766235
952,0.0868274582560297
953,0.0
954,0.04653061224489796
955,0.006233766233766235
956,0.01246753246753247
957,0.01246753246753247
958,0.20123685837971556
959,0.157847866419295
960,0.0
961,0.4363388991960421
962,0.0
963,0.12687693259121832
964,0.006233766233766235
965,0.13021645021645023
966,0.0
967,0.01246753246753247
968,0.0
969,0.0
970,0.4209771181199753
971,0.1954483611626469
972,0.09929499072356215
973,0.2878664192949908
974,0.0
975,0.0
976,0.01246753246753247
977,0.04653061224489796
978,0.034063079777365494
979,0.006233766233766235
980,0.006233766233766235
981,0.0
982,0.02782931354359926
983,0.01246753246753247
984,0.06189239332096476
985,0.11774891774891777
986,0.031168831168831176
987,0.06812615955473099
988,0.16717377860235005
989,0.018701298701298705
990,0.22886827458256032
991,0.04029684601113173
992,0.19210884353741497
993,0.01246753246753247
994,0.034063079777365494
995,0.38691403834260985
996,0.006233766233766235
997,0.09281385281385282
998,0.12064316635745208
999,0.08658008658008659
